png,y,x,conf,text
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,456,1365,0.97,56%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,456,1515,0.999,332
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,456,1610,0.997,54%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,456,1767,0.999,335
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,456,1868,0.996,54%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,456,1964,0.998,2.2
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,475,1191,0.996,1.8
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,475,1448,0.998,1.8
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,477,727,0.998,1.9
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,477,812,0.999,272
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,477,953,0.997,1.8
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,477,1014,0.999,273
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,477,1695,0.998,1.8
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,478,342,0.999,418
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,478,554,1.0,282
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,478,641,0.999,67%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,478,867,0.97,65%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,478,1094,0.999,65%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,478,1276,1.0,270
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,478,1366,0.999,65%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,478,1515,0.999,263
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,478,1611,0.999,63%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,478,1767,0.999,260
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,478,1868,0.997,62%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,479,487,0.997,3.0
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,479,1965,0.998,1.7
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,481,133,0.996,Douglass
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,499,639,0.999,56%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,499,864,0.997,54%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,499,1092,0.999,52%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,499,1609,0.999,52%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,500,727,0.999,1.8
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,500,1364,0.992,52%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,500,1695,0.998,1.7
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,501,342,0.999,492
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,501,486,0.998,3.5
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,501,554,0.999,276
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,501,812,0.999,267
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,501,953,0.998,1.8
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,501,1015,1.0,255
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,501,1193,0.997,1.7
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,501,1276,0.999,258
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,501,1515,1.0,257
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,501,1767,0.999,258
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,501,1867,0.997,52%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,502,132,0.995,Eisenhower
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,502,1451,0.998,1.7
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,502,1965,0.998,1.7
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,522,1448,0.996,1.6
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,523,727,0.999,1.7
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,524,486,0.998,4.0
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,524,953,0.999,1.7
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,524,1015,1.0,242
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,524,1194,0.995,1.6
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,524,1515,0.999,247
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,524,1695,0.997,1.6
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,525,131,0.992,Eldorado
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,525,342,0.999,568
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,525,554,1.0,256
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,525,641,0.999,45%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,525,813,0.999,250
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,525,867,0.997,44%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,525,1094,0.998,43%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,525,1276,0.999,239
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,525,1366,0.999,42%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,525,1611,0.997,43%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,525,1766,0.999,256
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,525,1868,0.999,45%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,526,1965,0.998,1.7
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,546,950,0.999,2.4
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,547,727,0.996,2.3
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,547,1093,0.999,89%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,548,342,0.999,393
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,548,486,0.999,2.5
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,548,554,0.999,348
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,548,641,0.999,89%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,548,813,0.999,353
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,548,1014,0.999,348
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,548,1194,0.972,2.3
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,548,1276,0.999,348
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,548,1450,0.995,2.3
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,548,1515,0.999,350
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,548,1695,0.994,2.3
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,548,1767,0.999,365
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,548,1964,0.998,2.4
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,549,867,0.993,90%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,549,1366,0.942,89%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,549,1611,0.845,89%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,549,1868,0.967,93%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,550,132,0.995,Emerald
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,570,1194,0.998,2.5
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,570,1450,0.998,2.4
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,570,1695,0.999,2.2
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,571,486,0.999,3.5
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,571,554,1.0,397
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,571,727,0.998,2.6
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,571,812,0.999,396
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,571,952,0.998,2.6
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,571,1014,0.999,375
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,571,1276,1.0,358
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,571,1515,0.999,333
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,571,1767,0.999,326
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,571,1964,0.998,2.2
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,572,131,0.996,Fireside
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,572,342,0.999,516
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,572,641,0.999,77%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,572,867,0.998,77%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,572,1094,0.998,73%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,572,1365,0.978,69%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,572,1610,1.0,65%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,572,1868,0.947,63%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,592,1092,0.998,51%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,592,1364,0.999,55%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,592,1867,0.999,53%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,593,727,0.996,1.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,593,866,0.999,52%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,593,952,0.998,1.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,593,1450,0.996,1.2
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,593,1695,0.984,1.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,594,342,1.0,320
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,594,486,0.999,2.0
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,594,554,0.999,163
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,594,640,0.998,51%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,594,812,0.999,165
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,594,1015,0.999,164
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,594,1193,0.993,1.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,594,1276,0.999,175
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,594,1515,0.999,169
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,594,1610,0.931,53%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,594,1767,0.999,169
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,596,131,0.993,Flatirons
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,596,1965,0.994,1.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,616,640,0.998,74%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,616,1093,0.997,74%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,617,342,1.0,565
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,617,486,0.997,4.0
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,617,727,0.997,2.8
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,617,812,0.999,422
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,617,952,0.999,2.8
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,617,1015,0.999,418
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,617,1194,0.999,2.8
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,617,1276,0.998,402
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,617,1450,0.999,2.7
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,617,1514,0.998,376
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,617,1695,0.997,2.5
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,617,1964,0.999,2.4
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,618,554,0.999,418
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,618,867,0.991,75%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,618,1365,0.989,71%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,618,1610,0.932,67%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,618,1767,0.999,353
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,618,1868,0.995,62%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,619,132,0.94,Foothill
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,639,726,0.997,0.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,639,952,0.998,0.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,639,1193,0.998,0.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,639,1450,0.998,0.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,639,1695,0.998,0.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,639,1867,0.997,20%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,640,347,0.999,49
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,640,640,0.999,20%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,640,867,0.999,20%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,640,1094,0.999,24%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,640,1365,0.995,24%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,640,1610,0.994,20%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,641,131,0.96,Gold Hill
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,641,487,0.998,0.5
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,641,559,0.999,10
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,641,823,0.999,10
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,641,1020,0.997,12
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,641,1287,0.999,12
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,641,1521,0.999,10
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,641,1774,0.999,10
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,641,1964,0.997,0.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,660,1192,0.858,1.5
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,662,486,0.998,3.5
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,662,812,0.999,228
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,663,343,1.0,492
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,663,554,1.0,233
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,663,1015,0.999,224
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,663,1276,0.999,213
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,663,1697,0.996,1.4
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,663,1766,0.997,211
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,664,641,0.998,47%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,664,953,0.993,1.5
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,664,1094,0.999,46%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,664,1450,0.994,1.4
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,664,1514,0.999,215
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,664,1610,0.997,44%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,664,1867,0.853,43%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,665,728,0.998,1.6
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,665,867,0.999,46%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,665,1365,0.998,43%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,666,132,0.982,Heatherwood^
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,666,1965,0.995,1.4
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,686,867,0.998,64%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,686,1609,0.999,68%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,686,1866,0.984,68%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,687,486,0.999,0.5
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,687,726,0.997,0.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,688,560,1.0,17
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,688,640,0.975,68%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,688,950,0.998,0.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,688,1020,0.997,17
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,688,1094,0.999,68%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,688,1193,0.997,0.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,688,1287,0.997,16
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,688,1365,0.947,64%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,688,1449,0.997,0.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,688,1521,0.998,17
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,688,1694,0.997,0.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,688,1772,0.997,17
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,688,1963,0.998,0.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,689,132,0.992,Jamestown
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,689,347,1.0,25
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,689,823,0.997,16
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,709,727,0.999,1.7
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,709,1695,0.996,1.5
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,709,1964,0.996,1.5
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,342,0.999,516
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,486,0.999,3.5
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,554,1.0,254
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,641,0.999,49%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,812,0.999,247
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,868,0.998,48%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,953,0.997,1.6
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,1015,1.0,245
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,1094,0.998,47%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,1193,0.995,1.6
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,1276,0.999,237
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,1365,0.94,46%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,1450,0.996,1.6
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,1515,0.999,227
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,1610,0.994,44%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,1766,0.999,227
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,711,1868,0.997,44%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,714,132,0.981,Kohl
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,732,552,1.0,465
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,732,640,0.999,82%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,733,486,0.998,4.0
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,733,726,0.998,3.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,733,813,0.999,464
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,733,952,0.998,3.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,733,1015,0.999,478
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,733,1194,0.994,3.2
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,733,1276,0.999,460
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,733,1450,0.996,3.1
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,733,1515,0.999,435
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,733,1695,0.996,2.9
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,733,1767,0.999,423
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,734,131,0.988,Lafayette
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,734,342,1.0,565
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,734,867,0.983,82%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,734,1094,1.0,85%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,734,1365,0.957,81%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,734,1611,0.998,77%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,734,1868,0.991,75%
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,736,1965,0.998,2.8
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,756,727,0.998,2.8
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,756,952,0.999,2.7
data/raw/bvsd/page_renders/trend_report_feb2025_p09.png,756,1194,0.997,2.6
