Vintage 2024 Prepared October 2025,,,,,,
id,countyfips,placefips,municipalityname,year,totalpopulation,countyplace
15036,87,9555,Brush,2013,5287,8709555
15037,87,27810,Fort Morgan,2013,11589,8727810
15038,87,36610,Hillrose,2013,295,8736610
15039,87,45695,Log Lane Village,2013,900,8745695
15040,87,84770,Wiggins,2013,1083,8784770
15041,87,99990,Unincorporated Morgan County,2013,9095,8799990
15042,89,0,OTERO COUNTY,2013,18799,8900000
15043,89,13460,Cheraw,2013,229,8913460
15044,89,27975,Fowler,2013,1246,8927975
15045,89,42110,La Junta,2013,7224,8942110
15046,89,48500,Manzanola,2013,387,8948500
15047,89,65190,Rocky Ford,2013,3993,8965190
15048,89,75970,Swink,2013,624,8975970
15049,89,99990,Unincorporated Otero County,2013,5097,8999990
15050,91,0,OURAY COUNTY,2013,4515,9100000
15051,91,56420,Ouray,2013,966,9156420
15052,91,64200,Ridgway,2013,961,9164200
15053,91,99990,Unincorporated Ouray County,2013,2588,9199990
15054,93,0,PARK COUNTY,2013,15730,9300000
15055,93,1530,Alma,2013,255,9301530
15056,93,25610,Fairplay,2013,695,9325610
15057,93,99990,Unincorporated Park County,2013,14780,9399990
15058,95,0,PHILLIPS COUNTY,2013,4486,9500000
15059,95,34960,Haxtun,2013,1008,9534960
15060,95,37270,Holyoke,2013,2318,9537270
15061,95,57245,Paoli,2013,40,9557245
15062,95,99990,Unincorporated Phillips County,2013,1120,9599990
15063,97,0,PITKIN COUNTY,2013,17321,9700000
15064,97,3620,Aspen,2013,7078,9703620
15065,97,4935,Basalt (Part),2013,957,9704935
15066,97,71755,Snowmass Village,2013,3061,9771755
15067,97,99990,Unincorporated Pitkin County,2013,6226,9799990
15068,99,0,PROWERS COUNTY,2013,12287,9900000
15069,99,31550,Granada,2013,471,9931550
15070,99,34520,Hartman,2013,60,9934520
15071,99,37215,Holly,2013,834,9937215
15072,99,43110,Lamar,2013,7851,9943110
15073,99,85045,Wiley,2013,433,9985045
15074,99,99990,Unincorporated Prowers County,2013,2638,9999990
15075,101,0,PUEBLO COUNTY,2013,160565,10100000
15076,101,7795,Boone,2013,326,10107795
15077,101,62000,Pueblo,2013,107287,10162000
15078,101,66895,Rye,2013,160,10166895
15079,101,99990,Unincorporated Pueblo County,2013,52792,10199990
15080,103,0,RIO BLANCO COUNTY,2013,6764,10300000
15081,103,49875,Meeker,2013,2396,10349875
15082,103,62880,Rangely,2013,2652,10362880
15083,103,99990,Unincorporated Rio Blanco County,2013,1717,10399990
15084,105,0,RIO GRANDE COUNTY,2013,11868,10500000
15085,105,12855,Center (Part),2013,100,10512855
15086,105,19795,Del Norte,2013,1573,10519795
15087,105,51635,Monte Vista,2013,4346,10551635
15088,105,72395,South Fork,2013,472,10572395
15089,105,99990,Unincorporated Rio Grande County,2013,5376,10599990
15090,107,0,ROUTT COUNTY,2013,23578,10700000
15091,107,35070,Hayden,2013,1829,10735070
15092,107,55155,Oak Creek,2013,848,10755155
15093,107,73825,Steamboat Springs,2013,12284,10773825
15094,107,86475,Yampa,2013,395,10786475
15095,107,99990,Unincorporated Routt County,2013,8222,10799990
15096,109,0,SAGUACHE COUNTY,2013,6166,10900000
15097,109,7571,Bonanza City,2013,23,10907571
15098,109,12855,Center (Part),2013,2036,10912855
15099,109,18420,Crestone,2013,133,10918420
15100,109,51250,Moffat,2013,119,10951250
15101,109,67005,Saguache,2013,548,10967005
15102,109,99990,Unincorporated Saguache County,2013,3306,10999990
15103,111,0,SAN JUAN COUNTY,2013,704,11100000
15104,111,70580,Silverton,2013,633,11170580
15105,111,99990,Unincorporated San Juan County,2013,71,11199990
15106,113,0,SAN MIGUEL COUNTY,2013,7615,11300000
15107,113,52550,Mountain Village,2013,1191,11352550
15108,113,54880,Norwood,2013,494,11354880
15109,113,55870,Ophir,2013,207,11355870
15110,113,68655,Sawpit,2013,30,11368655
15111,113,76795,Telluride,2013,2551,11376795
15112,113,99990,Unincorporated San Miguel County,2013,3142,11399990
15113,115,0,SEDGWICK COUNTY,2013,2379,11500000
15114,115,39965,Julesburg,2013,1260,11539965
15115,115,56475,Ovid,2013,300,11556475
15116,115,68930,Sedgwick,2013,168,11568930
15117,115,99990,Unincorporated Sedgwick County,2013,652,11599990
15118,117,0,SUMMIT COUNTY,2013,28860,11700000
15119,117,7410,Blue River,2013,861,11707410
15120,117,8400,Breckenridge,2013,4847,11708400
15121,117,20440,Dillon,2013,947,11720440
15122,117,28690,Frisco,2013,2746,11728690
15123,117,40550,Keystone,2013,,11740555
15124,117,51690,Montezuma,2013,68,11751690
15125,117,70525,Silverthorne,2013,3826,11770525
15126,117,99990,Unincorporated Summit County,2013,15567,11799990
15127,119,0,TELLER COUNTY,2013,23110,11900000
15128,119,18530,Cripple Creek,2013,1134,11918530
15129,119,32650,Green Mountain Falls (Part),2013,24,11932650
15130,119,80865,Victor,2013,381,11980865
15131,119,86090,Woodland Park,2013,7229,11986090
15132,119,99990,Unincorporated Teller County,2013,14342,11999990
15133,121,0,WASHINGTON COUNTY,2013,4614,12100000
15134,121,925,Akron,2013,1670,12100925
15135,121,56365,Otis,2013,484,12156365
15136,121,99990,Unincorporated Washington County,2013,2460,12199990
15137,123,0,WELD COUNTY,2013,269770,12300000
15138,123,3950,Ault,2013,1560,12303950
15139,123,6255,Berthoud (Part),2013,73,12306255
15140,123,8675,Brighton (Part),2013,329,12308675
15141,123,19080,Dacono,2013,4449,12319080
15142,123,22860,Eaton,2013,4591,12322860
15143,123,24950,Erie (Part),2013,11483,12324950
15144,123,25280,Evans,2013,19894,12325280
15145,123,26600,Firestone,2013,11075,12326600
15146,123,27700,Fort Lupton,2013,7506,12327700
15147,123,28360,Frederick,2013,10079,12328360
15148,123,29185,Garden City,2013,246,12329185
15149,123,29955,Gilcrest,2013,1048,12329955
15150,123,32155,Greeley,2013,96566,12332155
15151,123,33310,Grover,2013,155,12333310
15152,123,37820,Hudson,2013,2522,12337820
15153,123,39855,Johnstown (Part),2013,10649,12339855
15154,123,40185,Keenesburg,2013,1175,12340185
15155,123,40515,Kersey,2013,1491,12340515
15156,123,43605,La Salle,2013,2030,12343605
15157,123,45530,Lochbuie (Part),2013,5256,12345530
15158,123,45970,Longmont (Part),2013,126,12345970
15159,123,49600,Mead,2013,3930,12349600
15160,123,50480,Milliken,2013,5901,12350480
15161,123,54330,Northglenn (Part),2013,17,12354330
15162,123,55045,Nunn,2013,454,12355045
15163,123,59005,Pierce,2013,949,12359005
15164,123,60160,Platteville,2013,2602,12360160
15165,123,63045,Raymer,2013,108,12363045
15166,123,69150,Severance,2013,3463,12369150
15167,123,77290,Thornton (Part),2013,0,12377290
15168,123,77510,Timnath (Part),2013,7,12377510
15169,123,85485,Windsor (Part),2013,16227,12385485
15170,123,99990,Unincorporated Weld County,2013,43809,12399990
15171,125,0,YUMA COUNTY,2013,10143,12500000
15172,125,23025,Eckley,2013,230,12523025
15173,125,86310,Wray,2013,2380,12586310
15174,125,86750,Yuma,2013,3596,12586750
15175,125,99990,Unincorporated Yuma County,2013,3937,12599990
15176,999,3455,Arvada (Total),2013,112461,99903455
15177,999,4000,Aurora (Total),2013,348235,99904000
15178,999,4935,Basalt (Total),2013,3664,99904935
15179,999,6090,Bennett (Total),2013,2425,99906090
15180,999,6255,Berthoud (Total),2013,5622,99906255
15181,999,8070,Bow Mar (Total),2013,862,99908070
15182,999,8675,Brighton (Total),2013,35804,99908675
15183,999,12855,Center (Total),2013,2136,99912855
15184,999,12910,Central City (Total),2013,731,99912910
15185,999,24950,Erie (Total),2013,20505,99924950
15186,999,32650,Green Mountain Falls (Total),2013,820,99932650
15187,999,39855,Johnstown (Total),2013,12418,99939855
15188,999,45255,Littleton (Total),2013,43731,99945255
15189,999,45530,Lochbuie (Total),2013,5258,99945530
15190,999,45970,Longmont (Total),2013,89836,99945970
15191,999,54330,Northglenn (Total),2013,37328,99954330
15192,999,75640,Superior (Total),2013,12689,99975640
15193,999,77290,Thornton (Total),2013,126563,99977290
15194,999,77510,Timnath (Total),2013,1593,99977510
15195,999,83835,Westminster (Total),2013,111325,99983835
15196,999,85485,Windsor (Total),2013,21380,99985485
15197,0,0,COLORADO STATE,2014,5347655,0
15198,1,0,ADAMS COUNTY,2014,479901,100000
15199,1,3455,Arvada (Part),2014,2941,103455
15200,1,4000,Aurora (Part),2014,43879,104000
15201,1,6090,Bennett (Part),2014,2081,106090
15202,1,8675,Brighton (Part),2014,36042,108675
15203,1,16495,Commerce City,2014,52026,116495
15204,1,26270,Federal Heights,2014,13057,126270
15205,1,45530,Lochbuie (Part),2014,2,145530
15206,1,54330,Northglenn (Part),2014,38341,154330
15207,1,77290,Thornton (Part),2014,128934,177290
15208,1,83835,Westminster (Part),2014,68697,183835
15209,1,99990,Unincorporated Adams County,2014,93903,199990
15210,3,0,ALAMOSA COUNTY,2014,15788,300000
15211,3,1090,Alamosa,2014,9169,301090
15212,3,37380,Hooper,2014,93,337380
15213,3,99990,Unincorporated Alamosa County,2014,6526,399990
15214,5,0,ARAPAHOE COUNTY,2014,618310,500000
15215,5,4000,Aurora (Part),2014,311253,504000
15216,5,6090,Bennett (Part),2014,375,506090
15217,5,8070,Bow Mar (Part),2014,594,508070
15218,5,12815,Centennial,2014,105372,512815
15219,5,13845,Cherry Hills Village,2014,6424,513845
15220,5,16385,Columbine Valley,2014,1356,516385
15221,5,19630,Deer Trail,2014,673,519630
15222,5,24785,Englewood,2014,32071,524785
15223,5,28105,Foxfield,2014,748,528105
15224,5,30340,Glendale,2014,4977,530340
15225,5,33035,Greenwood Village,2014,15420,533035
15226,5,45255,Littleton (Part),2014,41405,545255
15227,5,69645,Sheridan,2014,5991,569645
15228,5,99990,Unincorporated Arapahoe County,2014,91650,599990
15229,7,0,ARCHULETA COUNTY,2014,11931,700000
15230,7,56860,Pagosa Springs,2014,1601,756860
15231,7,99990,Unincorporated Archuleta County,2014,10330,799990
15232,9,0,BACA COUNTY,2014,3564,900000
15233,9,11645,Campo,2014,109,911645
15234,9,61315,Pritchett,2014,124,961315
15235,9,73330,Springfield,2014,1340,973330
15236,9,79270,Two Buttes,2014,37,979270
15237,9,81030,Vilas,2014,83,981030
15238,9,82460,Walsh,2014,560,982460
15239,9,99990,Unincorporated Baca County,2014,1311,999990
15240,11,0,BENT COUNTY,2014,5851,1100000
15241,11,43660,Las Animas,2014,2281,1143660
15242,11,99990,Unincorporated Bent County,2014,3570,1199990
15243,13,0,BOULDER COUNTY,2014,314213,1300000
15244,13,7850,Boulder,2014,105583,1307850
15245,13,24950,Erie (Part),2014,9348,1324950
15246,13,39195,Jamestown,2014,274,1339195
15247,13,41835,Lafayette,2014,26436,1341835
15248,13,45970,Longmont (Part),2014,90134,1345970
15249,13,46355,Louisville,2014,19988,1346355
15250,13,47070,Lyons,2014,2062,1347070
15251,13,53175,Nederland,2014,1518,1353175
15252,13,75640,Superior (Part),2014,12676,1375640
15253,13,82735,Ward,2014,155,1382735
15254,13,99990,Unincorporated Boulder County,2014,46039,1399990
15255,14,0,BROOMFIELD COUNTY,2014,62504,1400000
15256,14,9280,Broomfield,2014,62504,1409280
15257,15,0,CHAFFEE COUNTY,2014,18066,1500000
15258,15,10105,Buena Vista,2014,2704,1510105
15259,15,60600,Poncha Springs,2014,678,1560600
15260,15,67280,Salida,2014,5248,1567280
15261,15,99990,Unincorporated Chaffee County,2014,9436,1599990
15262,17,0,CHEYENNE COUNTY,2014,1817,1700000
15263,17,14175,Cheyenne Wells,2014,825,1714175
15264,17,41010,Kit Carson,2014,267,1741010
15265,17,99990,Unincorporated Cheyenne County,2014,724,1799990
15266,19,0,CLEAR CREEK COUNTY,2014,9034,1900000
15267,19,12910,Central City (Part),2014,0,1912910
15268,19,24620,Empire,2014,311,1924620
15269,19,29735,Georgetown,2014,1006,1929735
15270,19,38370,Idaho Springs,2014,1739,1938370
15271,19,70360,Silver Plume,2014,185,1970360
15272,19,99990,Unincorporated Clear Creek County,2014,5793,1999990
15273,21,0,CONEJOS COUNTY,2014,7997,2100000
15274,21,2355,Antonito,2014,726,2102355
15275,21,42055,La Jara,2014,770,2142055
15276,21,48060,Manassa,2014,947,2148060
15277,21,65740,Romeo,2014,315,2165740
15278,21,67830,Sanford,2014,867,2167830
15279,21,99990,Unincorporated Conejos County,2014,4372,2199990
15280,23,0,COSTILLA COUNTY,2014,3516,2300000
15281,23,7190,Blanca,2014,346,2307190
15282,23,68105,San Luis,2014,601,2368105
15283,23,99990,Unincorporated Costilla County,2014,2568,2399990
15284,25,0,CROWLEY COUNTY,2014,5843,2500000
15285,25,18750,Crowley,2014,167,2518750
15286,25,55705,Olney Springs,2014,340,2555705
15287,25,56145,Ordway,2014,1083,2556145
15288,25,74815,Sugar City,2014,268,2574815
15289,25,99990,Unincorporated Crowley County,2014,3986,2599990
15290,27,0,CUSTER COUNTY,2014,4437,2700000
15291,27,70250,Silver Cliff,2014,581,2770250
15292,27,83450,Westcliffe,2014,465,2783450
15293,27,99990,Unincorporated Custer County,2014,3391,2799990
15294,29,0,DELTA COUNTY,2014,30066,2900000
15295,29,12635,Cedaredge,2014,2189,2912635
15296,29,17925,Crawford,2014,407,2917925
15297,29,19850,Delta,2014,8791,2919850
15298,29,37545,Hotchkiss,2014,888,2937545
15299,29,55980,Orchard City,2014,3048,2955980
15300,29,57300,Paonia,2014,1391,2957300
15301,29,99990,Unincorporated Delta County,2014,13353,2999990
15302,31,0,DENVER COUNTY,2014,658632,3100000
15303,31,20000,Denver,2014,658632,3120000
15304,33,0,DOLORES COUNTY,2014,2084,3300000
15305,33,21265,Dove Creek,2014,695,3321265
15306,33,64090,Rico,2014,332,3364090
15307,33,99990,Unincorporated Dolores County,2014,1057,3399990
15308,35,0,DOUGLAS COUNTY,2014,314609,3500000
15309,35,4000,Aurora (Part),2014,569,3504000
15310,35,12387,Castle Pines,2014,10648,3512387
15311,35,12415,Castle Rock,2014,56996,3512415
15312,35,43550,Larkspur,2014,199,3543550
15313,35,45255,Littleton (Part),2014,30,3545255
15314,35,45955,Lone Tree,2014,12107,3545955
15315,35,57630,Parker,2014,49327,3557630
15316,35,99990,Unincorporated Douglas County,2014,184732,3599990
15317,37,0,EAGLE COUNTY,2014,52398,3700000
15318,37,4110,Avon,2014,6021,3704110
15319,37,4935,Basalt (Part),2014,2689,3704935
15320,37,22200,Eagle,2014,6765,3722200
15321,37,33695,Gypsum,2014,6845,3733695
15322,37,50920,Minturn,2014,1010,3750920
15323,37,63265,Red Cliff,2014,226,3763265
15324,37,80040,Vail,2014,5061,3780040
15325,37,99990,Unincorporated Eagle County,2014,23782,3799990
15326,39,0,ELBERT COUNTY,2014,23569,3900000
15327,39,23740,Elizabeth,2014,1359,3923740
15328,39,40790,Kiowa,2014,720,3940790
15329,39,70635,Simla,2014,615,3970635
15330,39,99990,Unincorporated Elbert County,2014,20876,3999990
15331,41,0,EL PASO COUNTY,2014,665754,4100000
15332,41,11260,Calhan,2014,782,4111260
15333,41,16000,Colorado Springs,2014,443553,4116000
15334,41,27865,Fountain,2014,27923,4127865
15335,41,32650,Green Mountain Falls (Part),2014,747,4132650
15336,41,48445,Manitou Springs,2014,4965,4148445
15337,41,51800,Monument,2014,7244,4151800
15338,41,57025,Palmer Lake,2014,2490,4157025
15339,41,62660,Ramah,2014,121,4162660
15340,41,99990,Unincorporated El Paso County,2014,177929,4199990
15341,43,0,FREMONT COUNTY,2014,47119,4300000
15342,43,9115,Brookside,2014,207,4309115
15343,43,11810,Canon City,2014,16832,4311810
15344,43,15330,Coal Creek,2014,339,4315330
15345,43,27040,Florence,2014,3735,4327040
15346,43,64970,Rockvale,2014,510,4364970
15347,43,85155,Williamsburg,2014,674,4385155
15348,43,99990,Unincorporated Fremont County,2014,24821,4399990
15349,45,0,GARFIELD COUNTY,2014,57131,4500000
15350,45,12030,Carbonate,2014,0,4512030
15351,45,12045,Carbondale,2014,6275,4512045
15352,45,30780,Glenwood Springs,2014,9742,4530780
15353,45,53395,New Castle,2014,4394,4553395
15354,45,57400,Parachute,2014,1206,4557400
15355,45,64255,Rifle,2014,9716,4564255
15356,45,70195,Silt,2014,3216,4570195
15357,45,99990,Unincorporated Garfield County,2014,22582,4599990
15358,47,0,GILPIN COUNTY,2014,5536,4700000
15359,47,7025,Black Hawk,2014,137,4707025
15360,47,12910,Central City (Part),2014,743,4712910
15361,47,99990,Unincorporated Gilpin County,2014,4656,4799990
15362,49,0,GRAND COUNTY,2014,14934,4900000
15363,49,28305,Fraser,2014,1456,4928305
15364,49,31605,Granby,2014,1906,4931605
15365,49,31715,Grand Lake,2014,408,4931715
15366,49,37600,Hot Sulphur Springs,2014,653,4937600
15367,49,41560,Kremmling,2014,1312,4941560
15368,49,85705,Winter Park,2014,1031,4985705
15369,49,99990,Unincorporated Grand County,2014,8169,4999990
15370,51,0,GUNNISON COUNTY,2014,15552,5100000
15371,51,18310,Crested Butte,2014,1512,5118310
15372,51,33640,Gunnison,2014,6092,5133640
15373,51,48555,Marble,2014,129,5148555
15374,51,52570,Mount Crested Butte/G,2014,819,5152570
15375,51,59830,Pitkin,2014,64,5159830
15376,51,99990,Unincorporated Gunnison County,2014,6936,5199990
15377,53,0,HINSDALE COUNTY,2014,819,5300000
15378,53,42330,Lake City,2014,414,5342330
15379,53,99990,Unincorporated Hinsdale County,2014,405,5399990
15380,55,0,HUERFANO COUNTY,2014,6700,5500000
15381,55,44100,La Veta,2014,871,5544100
15382,55,82350,Walsenburg,2014,2974,5582350
15383,55,99990,Unincorporated Huerfano County,2014,2855,5599990
15384,57,0,JACKSON COUNTY,2014,1381,5700000
15385,57,82130,Walden,2014,591,5782130
15386,57,99990,Unincorporated Jackson County,2014,791,5799990
15387,59,0,JEFFERSON COUNTY,2014,559016,5900000
15388,59,3455,Arvada (Part),2014,111691,5903455
15389,59,8070,Bow Mar (Part),2014,269,5908070
15390,59,23135,Edgewater,2014,5251,5923135
15391,59,30835,Golden,2014,20169,5930835
15392,59,42495,Lakeside,2014,11,5942495
15393,59,43000,Lakewood,2014,148260,5943000
15394,59,45255,Littleton (Part),2014,2374,5945255
15395,59,52075,Morrison,2014,420,5952075
15396,59,52350,Mountain View,2014,531,5952350
15397,59,75640,Superior (Part),2014,0,5975640
15398,59,83835,Westminster (Part),2014,44193,5983835
15399,59,84440,Wheat Ridge,2014,31726,5984440
15400,59,99990,Unincorporated Jefferson County,2014,194119,5999990
15401,61,0,KIOWA COUNTY,2014,1393,6100000
15402,61,22145,Eads,2014,665,6122145
15403,61,34740,Haswell,2014,67,6134740
15404,61,69700,Sheridan Lake,2014,75,6169700
15405,61,99990,Unincorporated Kiowa County,2014,586,6199990
15406,63,0,KIT CARSON COUNTY,2014,7664,6300000
15407,63,6530,Bethune,2014,207,6306530
15408,63,10600,Burlington,2014,3825,6310600
15409,63,26765,Flagler,2014,537,6326765
15410,63,69040,Seibert,2014,159,6369040
15411,63,74485,Stratton,2014,620,6374485
15412,63,81690,Vona,2014,102,6381690
15413,63,99990,Unincorporated Kit Carson County,2014,2214,6399990
15414,65,0,LAKE COUNTY,2014,7085,6500000
15415,65,44320,Leadville,2014,2587,6544320
15416,65,99990,Unincorporated Lake County,2014,4498,6599990
15417,67,0,LA PLATA COUNTY,2014,53557,6700000
15418,67,5265,Bayfield,2014,2528,6705265
15419,67,22035,Durango,2014,17569,6722035
15420,67,38535,Ignacio,2014,766,6738535
15421,67,99990,Unincorporated La Plata County,2014,32693,6799990
15422,69,0,LARIMER COUNTY,2014,324123,6900000
15423,69,6255,Berthoud (Part),2014,5988,6906255
15424,69,25115,Estes Park,2014,6412,6925115
15425,69,27425,Fort Collins,2014,154354,6927425
15426,69,39855,Johnstown (Part),2014,2295,6939855
15427,69,46465,Loveland,2014,70774,6946465
15428,69,77510,Timnath (Part),2014,2068,6977510
15429,69,83230,Wellington,2014,7208,6983230
15430,69,85485,Windsor (Part),2014,5598,6985485
15431,69,99990,Unincorporated Larimer County,2014,69429,6999990
15432,71,0,LAS ANIMAS COUNTY,2014,15086,7100000
15433,71,760,Aguilar,2014,492,7100760
15434,71,8345,Branson,2014,71,7108345
15435,71,15550,Cokedale,2014,131,7115550
15436,71,40570,Kim,2014,79,7140570
15437,71,73715,Starkville,2014,69,7173715
15438,71,78610,Trinidad,2014,8748,7178610
15439,71,99990,Unincorporated Las Animas County,2014,5497,7199990
15440,73,0,LINCOLN COUNTY,2014,5538,7300000
15441,73,3235,Arriba,2014,199,7303235
15442,73,29680,Genoa,2014,98,7329680
15443,73,37875,Hugo,2014,734,7337875
15444,73,44980,Limon,2014,1969,7344980
15445,73,99990,Unincorporated Lincoln County,2014,2539,7399990
15446,75,0,LOGAN COUNTY,2014,21964,7500000
15447,75,18640,Crook,2014,126,7518640
15448,75,26875,Fleming,2014,438,7526875
15449,75,38590,Iliff,2014,253,7538590
15450,75,50040,Merino,2014,300,7550040
