Vintage 2024 Prepared October 2025,,,,,,,,,,,,,,
id,countyfips,placefips,municipalityname,year,totalpopulation,householdpopulation,groupquarterspopulation,householdsize,totalhousingunits,occupiedhousingunits,vacanthousingunits,vacancyrate,hpthuratio,countyplace
1493,123,24950,Erie (Part),2017,14578,14578,0,2.91,5111,5001,110,2.15,2.85,12324950
1494,123,24950,Erie (Part),2018,15379,15379,0,2.93,5378,5247,131,2.43,2.86,12324950
1495,123,24950,Erie (Part),2019,16484,16484,0,2.95,5760,5594,166,2.88,2.86,12324950
1496,123,24950,Erie (Part),2020,17640,17640,0,2.96,6150,5961,189,3.07,2.87,12324950
1497,123,24950,Erie (Part),2021,18191,18191,0,2.94,6393,6197,196,3.07,2.85,12324950
1498,123,24950,Erie (Part),2022,19037,19037,0,2.93,6700,6494,206,3.07,2.84,12324950
1499,123,24950,Erie (Part),2023,20604,20604,0,2.92,7268,7045,223,3.07,2.83,12324950
1500,123,24950,Erie (Part),2024,22931,22931,0,2.9,8144,7894,250,3.07,2.82,12324950
1501,999,24950,Erie (Total),2010,18432,18432,0,2.88,6677,6405,272,4.07,2.76,99924950
1502,999,24950,Erie (Total),2011,19198,19198,0,2.89,6891,6643,248,3.59,2.79,99924950
1503,999,24950,Erie (Total),2012,19885,19885,0,2.9,7073,6855,218,3.08,2.81,99924950
1504,999,24950,Erie (Total),2013,20505,20505,0,2.91,7237,7042,195,2.7,2.83,99924950
1505,999,24950,Erie (Total),2014,21370,21370,0,2.92,7485,7308,177,2.36,2.86,99924950
1506,999,24950,Erie (Total),2015,22378,22378,0,2.94,7772,7621,151,1.95,2.88,99924950
1507,999,24950,Erie (Total),2016,23829,23829,0,2.95,8229,8085,144,1.76,2.9,99924950
1508,999,24950,Erie (Total),2017,25349,25349,0,2.96,8728,8571,157,1.79,2.9,99924950
1509,999,24950,Erie (Total),2018,26904,26904,0,2.97,9248,9062,186,2.01,2.91,99924950
1510,999,24950,Erie (Total),2019,28565,28565,0,2.98,9847,9587,260,2.64,2.9,99924950
1511,999,24950,Erie (Total),2020,30382,30382,0,2.98,10480,10191,289,2.76,2.9,99924950
1512,999,24950,Erie (Total),2021,31317,31317,0,2.95,10926,10625,301,2.75,2.87,99924950
1513,999,24950,Erie (Total),2022,33419,33419,0,2.94,11703,11381,322,2.75,2.86,99924950
1514,999,24950,Erie (Total),2023,35770,35770,0,2.92,12605,12258,347,2.75,2.84,99924950
1515,999,24950,Erie (Total),2024,38847,38847,0,2.89,13828,13446,382,2.76,2.81,99924950
1516,69,25115,Estes Park,2010,5865,5828,37,2.08,4113,2799,1314,31.95,1.42,6925115
1517,69,25115,Estes Park,2011,6015,5978,38,2.08,4124,2868,1256,30.46,1.45,6925115
1518,69,25115,Estes Park,2012,6219,6181,39,2.09,4145,2962,1183,28.53,1.49,6925115
1519,69,25115,Estes Park,2013,6276,6236,39,2.09,4176,2987,1189,28.48,1.49,6925115
1520,69,25115,Estes Park,2014,6412,6371,40,2.09,4200,3050,1150,27.38,1.52,6925115
1521,69,25115,Estes Park,2015,6658,6618,41,2.09,4221,3166,1055,25,1.57,6925115
1522,69,25115,Estes Park,2016,6777,6735,41,2.09,4288,3221,1067,24.89,1.57,6925115
1523,69,25115,Estes Park,2017,6490,6448,42,2.09,4322,3082,1240,28.68,1.49,6925115
1524,69,25115,Estes Park,2018,6412,6369,43,2.09,4335,3044,1291,29.77,1.47,6925115
1525,69,25115,Estes Park,2019,6208,6164,44,2.09,4362,2949,1413,32.39,1.41,6925115
1526,69,25115,Estes Park,2020,5877,5805,72,2.08,4380,2792,1588,36.25,1.33,6925115
1527,69,25115,Estes Park,2021,5888,5816,72,2.08,4393,2801,1592,36.25,1.32,6925115
1528,69,25115,Estes Park,2022,5905,5833,72,2.07,4411,2812,1599,36.25,1.32,6925115
1529,69,25115,Estes Park,2023,5940,5868,72,2.06,4458,2842,1616,36.25,1.32,6925115
1530,69,25115,Estes Park,2024,5946,5874,72,2.06,4465,2846,1619,36.25,1.32,6925115
1531,123,25280,Evans,2010,18628,18624,4,2.94,6776,6325,451,6.66,2.75,12325280
1532,123,25280,Evans,2011,19022,19018,4,2.94,6885,6478,407,5.91,2.76,12325280
1533,123,25280,Evans,2012,19558,19554,4,2.93,7041,6681,360,5.11,2.78,12325280
1534,123,25280,Evans,2013,19894,19890,4,2.92,7132,6817,315,4.42,2.79,12325280
1535,123,25280,Evans,2014,19733,19729,4,2.91,7040,6782,258,3.67,2.8,12325280
1536,123,25280,Evans,2015,20213,20209,4,2.9,7190,6968,222,3.09,2.81,12325280
1537,123,25280,Evans,2016,20525,20521,4,2.89,7298,7098,200,2.74,2.81,12325280
1538,123,25280,Evans,2017,20881,20877,4,2.88,7430,7245,185,2.49,2.81,12325280
1539,123,25280,Evans,2018,21481,21477,4,2.87,7692,7477,215,2.8,2.79,12325280
1540,123,25280,Evans,2019,21691,21687,4,2.86,7832,7574,258,3.29,2.77,12325280
1541,123,25280,Evans,2020,22223,22190,33,2.85,8067,7783,284,3.52,2.75,12325280
1542,123,25280,Evans,2021,22718,22685,33,2.83,8313,8020,293,3.52,2.73,12325280
1543,123,25280,Evans,2022,22983,22950,33,2.82,8423,8127,296,3.51,2.72,12325280
1544,123,25280,Evans,2023,22973,22940,33,2.82,8438,8141,297,3.52,2.72,12325280
1545,123,25280,Evans,2024,22869,22836,33,2.8,8457,8159,298,3.52,2.7,12325280
1546,93,25610,Fairplay,2010,683,683,0,2.28,398,300,98,24.69,1.72,9325610
1547,93,25610,Fairplay,2011,688,688,0,2.27,401,303,98,24.35,1.72,9325610
1548,93,25610,Fairplay,2012,690,690,0,2.25,403,306,97,23.95,1.71,9325610
1549,93,25610,Fairplay,2013,695,695,0,2.24,405,311,94,23.3,1.72,9325610
1550,93,25610,Fairplay,2014,697,697,0,2.22,405,314,91,22.55,1.72,9325610
1551,93,25610,Fairplay,2015,700,700,0,2.2,405,318,87,21.58,1.73,9325610
1552,93,25610,Fairplay,2016,707,707,0,2.19,405,323,82,20.21,1.75,9325610
1553,93,25610,Fairplay,2017,713,713,0,2.17,405,328,77,18.99,1.76,9325610
1554,93,25610,Fairplay,2018,728,728,0,2.16,410,337,73,17.69,1.78,9325610
1555,93,25610,Fairplay,2019,728,728,0,2.14,410,340,70,17.07,1.78,9325610
1556,93,25610,Fairplay,2020,728,728,0,2.12,411,343,68,16.55,1.77,9325610
1557,93,25610,Fairplay,2021,732,732,0,2.13,412,344,68,16.5,1.78,9325610
1558,93,25610,Fairplay,2022,731,731,0,2.13,412,344,68,16.5,1.77,9325610
1559,93,25610,Fairplay,2023,740,740,0,2.14,415,346,69,16.63,1.78,9325610
1560,93,25610,Fairplay,2024,753,753,0,2.15,421,351,70,16.63,1.79,9325610
1561,1,26270,Federal Heights,2010,11506,11506,0,2.59,4878,4451,427,8.75,2.36,126270
1562,1,26270,Federal Heights,2011,11862,11862,0,2.6,4912,4561,351,7.16,2.41,126270
1563,1,26270,Federal Heights,2012,12219,12219,0,2.62,4944,4670,274,5.55,2.47,126270
1564,1,26270,Federal Heights,2013,12664,12664,0,2.63,5015,4811,204,4.07,2.53,126270
1565,1,26270,Federal Heights,2014,13057,13057,0,2.65,5072,4930,142,2.79,2.57,126270
1566,1,26270,Federal Heights,2015,13730,13730,0,2.66,5232,5154,78,1.48,2.62,126270
1567,1,26270,Federal Heights,2016,14146,14146,0,2.68,5336,5279,57,1.06,2.65,126270
1568,1,26270,Federal Heights,2017,14409,14409,0,2.69,5465,5347,118,2.16,2.64,126270
1569,1,26270,Federal Heights,2018,14585,14585,0,2.71,5549,5384,165,2.97,2.63,126270
1570,1,26270,Federal Heights,2019,14496,14496,0,2.72,5571,5323,248,4.45,2.6,126270
1571,1,26270,Federal Heights,2020,14335,14335,0,2.73,5575,5255,320,5.74,2.57,126270
1572,1,26270,Federal Heights,2021,14253,14253,0,2.7,5596,5275,321,5.74,2.55,126270
1573,1,26270,Federal Heights,2022,14148,14148,0,2.69,5587,5266,321,5.75,2.53,126270
1574,1,26270,Federal Heights,2023,14140,14140,0,2.68,5600,5279,321,5.73,2.53,126270
1575,1,26270,Federal Heights,2024,14130,14130,0,2.67,5617,5295,322,5.73,2.52,126270
1576,123,26600,Firestone,2010,10174,10174,0,3.08,3499,3303,196,5.6,2.91,12326600
1577,123,26600,Firestone,2011,10528,10528,0,3.08,3605,3422,183,5.08,2.92,12326600
1578,123,26600,Firestone,2012,10809,10809,0,3.07,3683,3517,166,4.5,2.93,12326600
1579,123,26600,Firestone,2013,11075,11075,0,3.07,3758,3608,150,3.99,2.95,12326600
1580,123,26600,Firestone,2014,11416,11416,0,3.07,3854,3723,131,3.4,2.96,12326600
1581,123,26600,Firestone,2015,11899,11899,0,3.06,4003,3885,118,2.95,2.97,12326600
1582,123,26600,Firestone,2016,12801,12801,0,3.06,4301,4185,116,2.7,2.98,12326600
1583,123,26600,Firestone,2017,13686,13686,0,3.05,4597,4480,117,2.54,2.98,12326600
1584,123,26600,Firestone,2018,14317,14317,0,3.05,4836,4692,144,2.97,2.96,12326600
1585,123,26600,Firestone,2019,15508,15508,0,3.05,5282,5089,193,3.65,2.94,12326600
1586,123,26600,Firestone,2020,16669,16664,5,3.04,5716,5481,235,4.11,2.92,12326600
1587,123,26600,Firestone,2021,17241,17236,5,3.02,5960,5715,245,4.11,2.89,12326600
1588,123,26600,Firestone,2022,18074,18069,5,3.01,6257,6000,257,4.11,2.89,12326600
1589,123,26600,Firestone,2023,18592,18587,5,3,6451,6186,265,4.11,2.88,12326600
1590,123,26600,Firestone,2024,19270,19265,5,2.98,6732,6455,277,4.11,2.86,12326600
1591,63,26765,Flagler,2010,561,561,0,2.21,309,253,56,17.99,1.82,6326765
1592,63,26765,Flagler,2011,558,558,0,2.08,309,268,41,13.22,1.81,6326765
1593,63,26765,Flagler,2012,560,560,0,2.08,309,270,39,12.75,1.81,6326765
1594,63,26765,Flagler,2013,562,562,0,2.07,309,271,38,12.3,1.82,6326765
1595,63,26765,Flagler,2014,537,537,0,2.07,309,259,50,16.15,1.74,6326765
1596,63,26765,Flagler,2015,538,538,0,2.07,309,260,49,15.93,1.74,6326765
1597,63,26765,Flagler,2016,540,540,0,2.07,309,262,47,15.35,1.75,6326765
1598,63,26765,Flagler,2017,543,543,0,2.06,309,263,46,14.79,1.76,6326765
1599,63,26765,Flagler,2018,545,545,0,2.06,310,264,46,14.73,1.76,6326765
1600,63,26765,Flagler,2019,551,551,0,2.06,313,268,45,14.38,1.76,6326765
1601,63,26765,Flagler,2020,565,554,11,2.04,315,271,44,13.97,1.76,6326765
1602,63,26765,Flagler,2021,565,554,11,2,322,277,45,13.98,1.72,6326765
1603,63,26765,Flagler,2022,579,568,11,2.02,327,281,46,14.07,1.74,6326765
1604,63,26765,Flagler,2023,580,569,11,2.02,327,281,46,14.07,1.74,6326765
1605,63,26765,Flagler,2024,587,576,11,2.04,329,283,46,13.98,1.75,6326765
1606,75,26875,Fleming,2010,408,408,0,2.52,200,162,38,19.12,2.04,7526875
1607,75,26875,Fleming,2011,445,445,0,2.46,200,181,19,9.74,2.23,7526875
1608,75,26875,Fleming,2012,442,442,0,2.45,200,180,20,9.93,2.21,7526875
1609,75,26875,Fleming,2013,442,442,0,2.44,201,181,20,9.97,2.2,7526875
1610,75,26875,Fleming,2014,438,438,0,2.43,201,180,21,10.34,2.18,7526875
1611,75,26875,Fleming,2015,439,439,0,2.42,203,181,22,10.62,2.16,7526875
1612,75,26875,Fleming,2016,435,435,0,2.41,203,181,22,11.02,2.14,7526875
1613,75,26875,Fleming,2017,435,435,0,2.39,204,182,22,11,2.13,7526875
1614,75,26875,Fleming,2018,433,433,0,2.38,204,182,22,10.94,2.12,7526875
1615,75,26875,Fleming,2019,429,429,0,2.37,204,181,23,11.27,2.1,7526875
1616,75,26875,Fleming,2020,428,428,0,2.36,204,181,23,11.27,2.1,7526875
1617,75,26875,Fleming,2021,426,426,0,2.35,204,181,23,11.27,2.09,7526875
1618,75,26875,Fleming,2022,422,422,0,2.32,205,182,23,11.22,2.06,7526875
1619,75,26875,Fleming,2023,422,422,0,2.29,207,184,23,11.11,2.04,7526875
1620,75,26875,Fleming,2024,422,422,0,2.29,207,184,23,11.11,2.04,7526875
1621,43,27040,Florence,2010,3877,3786,91,2.46,1704,1537,167,9.78,2.22,4327040
1622,43,27040,Florence,2011,3753,3666,87,2.39,1705,1533,172,10.08,2.15,4327040
1623,43,27040,Florence,2012,3748,3659,89,2.38,1706,1536,170,9.98,2.14,4327040
1624,43,27040,Florence,2013,3743,3652,92,2.37,1707,1538,169,9.88,2.14,4327040
1625,43,27040,Florence,2014,3735,3643,93,2.36,1709,1540,169,9.87,2.13,4327040
1626,43,27040,Florence,2015,3731,3639,92,2.36,1711,1544,167,9.74,2.13,4327040
1627,43,27040,Florence,2016,3728,3638,90,2.35,1715,1550,165,9.63,2.12,4327040
1628,43,27040,Florence,2017,3733,3645,87,2.34,1720,1559,161,9.36,2.12,4327040
1629,43,27040,Florence,2018,3746,3659,88,2.33,1726,1571,155,9.01,2.12,4327040
1630,43,27040,Florence,2019,3758,3673,85,2.32,1733,1583,150,8.66,2.12,4327040
1631,43,27040,Florence,2020,3829,3714,115,2.31,1753,1607,146,8.33,2.12,4327040
1632,43,27040,Florence,2021,3879,3777,102,2.34,1763,1616,147,8.34,2.14,4327040
1633,43,27040,Florence,2022,3833,3745,88,2.31,1768,1620,148,8.37,2.12,4327040
1634,43,27040,Florence,2023,3846,3774,72,2.29,1796,1646,150,8.35,2.1,4327040
1635,43,27040,Florence,2024,3860,3780,80,2.28,1810,1659,151,8.34,2.09,4327040
1636,69,27425,Fort Collins,2010,144461,137376,7085,2.37,60733,58030,2703,4.45,2.26,6927425
1637,69,27425,Fort Collins,2011,145549,138476,7073,2.37,61115,58484,2631,4.31,2.27,6927425
1638,69,27425,Fort Collins,2012,148016,140719,7297,2.37,61957,59423,2534,4.09,2.27,6927425
1639,69,27425,Fort Collins,2013,150727,143099,7627,2.37,63043,60435,2608,4.14,2.27,6927425
1640,69,27425,Fort Collins,2014,154354,146253,8101,2.37,64381,61786,2595,4.03,2.27,6927425
1641,69,27425,Fort Collins,2015,158003,149306,8697,2.37,65534,63093,2441,3.73,2.28,6927425
1642,69,27425,Fort Collins,2016,160021,151218,8803,2.37,66418,63925,2493,3.75,2.28,6927425
1643,69,27425,Fort Collins,2017,163579,154567,9012,2.36,68371,65380,2991,4.38,2.26,6927425
1644,69,27425,Fort Collins,2018,166382,157179,9203,2.36,69738,66536,3202,4.59,2.25,6927425
1645,69,27425,Fort Collins,2019,168276,158952,9324,2.36,70975,67390,3585,5.05,2.24,6927425
1646,69,27425,Fort Collins,2020,169262,158984,10278,2.34,71740,67840,3900,5.44,2.22,6927425
1647,69,27425,Fort Collins,2021,169441,159662,9779,2.34,72238,68311,3927,5.44,2.21,6927425
1648,69,27425,Fort Collins,2022,170945,160243,10702,2.33,72607,68660,3947,5.44,2.21,6927425
1649,69,27425,Fort Collins,2023,171457,160586,10871,2.33,72876,68914,3962,5.44,2.2,6927425
1650,69,27425,Fort Collins,2024,172442,161709,10733,2.32,73689,69683,4006,5.44,2.19,6927425
1651,123,27700,Fort Lupton,2010,7397,7397,0,3.09,2534,2397,137,5.41,2.92,12327700
1652,123,27700,Fort Lupton,2011,7433,7433,0,3.08,2538,2413,125,4.92,2.93,12327700
1653,123,27700,Fort Lupton,2012,7474,7474,0,3.07,2542,2431,111,4.37,2.94,12327700
1654,123,27700,Fort Lupton,2013,7506,7506,0,3.07,2545,2446,99,3.89,2.95,12327700
1655,123,27700,Fort Lupton,2014,7563,7563,0,3.06,2554,2469,85,3.32,2.96,12327700
1656,123,27700,Fort Lupton,2015,7600,7600,0,3.06,2560,2486,74,2.89,2.97,12327700
1657,123,27700,Fort Lupton,2016,7669,7669,0,3.05,2582,2513,69,2.66,2.97,12327700
1658,123,27700,Fort Lupton,2017,7902,7902,0,3.04,2662,2595,67,2.51,2.97,12327700
1659,123,27700,Fort Lupton,2018,7907,7907,0,3.04,2681,2602,79,2.94,2.95,12327700
1660,123,27700,Fort Lupton,2019,7879,7879,0,3.03,2696,2598,98,3.64,2.92,12327700
1661,123,27700,Fort Lupton,2020,7982,7952,30,3.02,2743,2631,112,4.08,2.9,12327700
1662,123,27700,Fort Lupton,2021,8244,8214,30,3,2856,2739,117,4.1,2.88,12327700
1663,123,27700,Fort Lupton,2022,8752,8722,30,3,3037,2912,125,4.12,2.87,12327700
1664,123,27700,Fort Lupton,2023,9219,9189,30,2.99,3207,3076,131,4.08,2.87,12327700
1665,123,27700,Fort Lupton,2024,9666,9636,30,2.97,3386,3247,139,4.11,2.85,12327700
1666,87,27810,Fort Morgan,2010,11326,11135,191,2.79,4266,3992,274,6.43,2.61,8727810
1667,87,27810,Fort Morgan,2011,11687,11500,188,2.8,4270,4107,163,3.81,2.69,8727810
1668,87,27810,Fort Morgan,2012,11607,11423,184,2.78,4275,4108,167,3.92,2.67,8727810
1669,87,27810,Fort Morgan,2013,11589,11408,181,2.78,4278,4105,173,4.06,2.67,8727810
1670,87,27810,Fort Morgan,2014,11525,11347,177,2.77,4277,4098,179,4.2,2.65,8727810
1671,87,27810,Fort Morgan,2015,11564,11390,174,2.78,4279,4092,187,4.38,2.66,8727810
1672,87,27810,Fort Morgan,2016,11533,11362,171,2.78,4278,4087,191,4.46,2.66,8727810
1673,87,27810,Fort Morgan,2017,11573,11405,167,2.79,4281,4085,196,4.58,2.66,8727810
1674,87,27810,Fort Morgan,2018,11708,11544,164,2.84,4280,4071,209,4.89,2.7,8727810
1675,87,27810,Fort Morgan,2019,11705,11544,161,2.84,4291,4060,231,5.38,2.69,8727810
1676,87,27810,Fort Morgan,2020,11548,11424,124,2.82,4293,4057,236,5.5,2.66,8727810
1677,87,27810,Fort Morgan,2021,11423,11319,104,2.79,4298,4062,236,5.49,2.63,8727810
1678,87,27810,Fort Morgan,2022,11577,11480,97,2.78,4371,4131,240,5.49,2.63,8727810
1679,87,27810,Fort Morgan,2023,11752,11655,97,2.79,4418,4175,243,5.5,2.64,8727810
1680,87,27810,Fort Morgan,2024,11999,11904,95,2.81,4481,4235,246,5.49,2.66,8727810
1681,41,27865,Fountain,2010,26313,26313,0,2.96,9497,8882,615,6.48,2.77,4127865
1682,41,27865,Fountain,2011,26668,26668,0,2.97,9514,8989,525,5.52,2.8,4127865
1683,41,27865,Fountain,2012,26901,26901,0,2.97,9530,9056,474,4.98,2.82,4127865
1684,41,27865,Fountain,2013,27607,27607,0,2.97,9745,9283,462,4.75,2.83,4127865
1685,41,27865,Fountain,2014,27923,27923,0,2.98,9871,9378,493,5,2.83,4127865
1686,41,27865,Fountain,2015,28270,28270,0,2.98,9946,9482,464,4.67,2.84,4127865
1687,41,27865,Fountain,2016,28699,28699,0,2.99,10015,9612,403,4.03,2.87,4127865
1688,41,27865,Fountain,2017,28997,28997,0,2.99,10078,9701,377,3.74,2.88,4127865
1689,41,27865,Fountain,2018,29480,29480,0,2.99,10196,9851,345,3.39,2.89,4127865
1690,41,27865,Fountain,2019,29667,29667,0,3,10278,9901,377,3.67,2.89,4127865
1691,41,27865,Fountain,2020,29753,29744,9,2.99,10356,9962,394,3.81,2.87,4127865
1692,41,27865,Fountain,2021,29830,29821,9,2.97,10423,10026,397,3.81,2.86,4127865
1693,41,27865,Fountain,2022,29856,29847,9,2.96,10484,10085,399,3.81,2.85,4127865
1694,41,27865,Fountain,2023,29896,29887,9,2.95,10539,10138,401,3.81,2.84,4127865
1695,41,27865,Fountain,2024,29954,29945,9,2.94,10601,10197,404,3.81,2.82,4127865
1696,89,27975,Fowler,2010,1182,1145,37,2.12,614,541,73,11.89,1.86,8927975
1697,89,27975,Fowler,2011,1248,1211,37,2.18,614,555,59,9.53,1.97,8927975
1698,89,27975,Fowler,2012,1247,1210,37,2.18,614,555,59,9.62,1.97,8927975
1699,89,27975,Fowler,2013,1246,1209,37,2.18,614,554,60,9.71,1.97,8927975
1700,89,27975,Fowler,2014,1244,1208,36,2.18,614,554,60,9.83,1.97,8927975
1701,89,27975,Fowler,2015,1248,1211,36,2.18,614,555,59,9.58,1.97,8927975
1702,89,27975,Fowler,2016,1240,1210,30,2.18,614,554,60,9.7,1.97,8927975
1703,89,27975,Fowler,2017,1238,1208,30,2.18,614,553,61,9.9,1.97,8927975
1704,89,27975,Fowler,2018,1239,1208,31,2.18,614,553,61,9.93,1.97,8927975
1705,89,27975,Fowler,2019,1236,1206,30,2.18,614,552,62,10.1,1.96,8927975
1706,89,27975,Fowler,2020,1252,1206,46,2.18,616,552,64,10.39,1.96,8927975
1707,89,27975,Fowler,2021,1239,1200,39,2.17,616,552,64,10.39,1.95,8927975
1708,89,27975,Fowler,2022,1219,1184,35,2.14,617,553,64,10.37,1.92,8927975
1709,89,27975,Fowler,2023,1216,1177,39,2.12,618,554,64,10.36,1.9,8927975
1710,89,27975,Fowler,2024,1201,1158,43,2.09,618,554,64,10.36,1.87,8927975
1711,5,28105,Foxfield,2010,689,674,15,2.77,254,243,11,4.33,2.65,528105
1712,5,28105,Foxfield,2011,699,684,15,2.77,256,247,9,3.6,2.67,528105
1713,5,28105,Foxfield,2012,710,694,16,2.77,258,251,7,2.78,2.69,528105
1714,5,28105,Foxfield,2013,748,731,16,2.76,270,265,5,2,2.71,528105
1715,5,28105,Foxfield,2014,748,732,16,2.76,270,265,5,1.88,2.71,528105
1716,5,28105,Foxfield,2015,753,736,17,2.76,270,266,4,1.31,2.73,528105
1717,5,28105,Foxfield,2016,753,736,17,2.76,270,267,3,1.23,2.73,528105
1718,5,28105,Foxfield,2017,748,730,18,2.76,271,265,6,2.24,2.69,528105
1719,5,28105,Foxfield,2018,746,727,18,2.75,271,264,7,2.44,2.68,528105
1720,5,28105,Foxfield,2019,740,721,19,2.75,271,262,9,3.32,2.66,528105
1721,5,28105,Foxfield,2020,752,716,36,2.73,273,262,11,4.03,2.62,528105
1722,5,28105,Foxfield,2021,753,717,36,2.73,274,263,11,4.03,2.62,528105
1723,5,28105,Foxfield,2022,753,717,36,2.72,275,264,11,4.03,2.61,528105
1724,5,28105,Foxfield,2023,753,717,36,2.72,275,264,11,4.03,2.61,528105
1725,5,28105,Foxfield,2024,757,721,36,2.71,277,266,11,4.03,2.6,528105
1726,49,28305,Fraser,2010,1217,1212,5,1.85,1334,654,680,51,0.91,4928305
1727,49,28305,Fraser,2011,1508,1503,5,2.25,1337,667,670,50.14,1.12,4928305
1728,49,28305,Fraser,2012,1487,1482,5,2.25,1342,659,683,50.86,1.1,4928305
1729,49,28305,Fraser,2013,1470,1465,5,2.24,1347,653,694,51.5,1.09,4928305
1730,49,28305,Fraser,2014,1456,1452,5,2.24,1354,649,705,52.09,1.07,4928305
1731,49,28305,Fraser,2015,1448,1443,5,2.23,1367,646,721,52.73,1.06,4928305
1732,49,28305,Fraser,2016,1440,1435,5,2.23,1381,644,737,53.35,1.04,4928305
1733,49,28305,Fraser,2017,1435,1430,5,2.22,1398,643,755,53.98,1.02,4928305
1734,49,28305,Fraser,2018,1433,1429,5,2.22,1418,644,774,54.6,1.01,4928305
1735,49,28305,Fraser,2019,1431,1427,4,2.22,1439,644,795,55.25,0.99,4928305
1736,49,28305,Fraser,2020,1391,1385,6,2.19,1426,632,794,55.68,0.97,4928305
1737,49,28305,Fraser,2021,1397,1391,6,2.22,1413,626,787,55.68,0.98,4928305
1738,49,28305,Fraser,2022,1391,1385,6,2.17,1437,637,800,55.68,0.96,4928305
1739,49,28305,Fraser,2023,1413,1407,6,2.14,1488,659,829,55.68,0.95,4928305
1740,49,28305,Fraser,2024,1453,1447,6,2.06,1584,702,882,55.68,0.91,4928305
1741,123,28360,Frederick,2010,8702,8702,0,2.94,3070,2958,112,3.65,2.83,12328360
1742,123,28360,Frederick,2011,8944,8944,0,2.95,3136,3032,104,3.33,2.85,12328360
1743,123,28360,Frederick,2012,9349,9349,0,2.96,3257,3160,97,2.96,2.87,12328360
1744,123,28360,Frederick,2013,10079,10079,0,2.97,3490,3398,92,2.64,2.89,12328360
1745,123,28360,Frederick,2014,10751,10751,0,2.97,3698,3614,84,2.27,2.91,12328360
1746,123,28360,Frederick,2015,11310,11310,0,2.98,3868,3791,77,1.98,2.92,12328360
1747,123,28360,Frederick,2016,12065,12065,0,2.99,4109,4034,75,1.83,2.94,12328360
1748,123,28360,Frederick,2017,12702,12702,0,3,4311,4236,75,1.73,2.95,12328360
1749,123,28360,Frederick,2018,13391,13391,0,3.01,4547,4454,93,2.04,2.95,12328360
1750,123,28360,Frederick,2019,13897,13897,0,3.01,4730,4611,119,2.52,2.94,12328360
1751,123,28360,Frederick,2020,14707,14707,0,3.02,5013,4872,141,2.81,2.93,12328360
1752,123,28360,Frederick,2021,15614,15614,0,2.99,5365,5214,151,2.81,2.91,12328360
1753,123,28360,Frederick,2022,16555,16555,0,2.99,5697,5537,160,2.81,2.91,12328360
1754,123,28360,Frederick,2023,17280,17280,0,2.98,5960,5792,168,2.82,2.9,12328360
1755,123,28360,Frederick,2024,17437,17437,0,2.96,6055,5885,170,2.81,2.88,12328360
1756,117,28690,Frisco,2010,2694,2694,0,2.07,3123,1303,1820,58.28,0.86,11728690
1757,117,28690,Frisco,2011,2686,2686,0,2.07,3124,1297,1827,58.49,0.86,11728690
1758,117,28690,Frisco,2012,2704,2704,0,2.08,3125,1303,1822,58.31,0.87,11728690
1759,117,28690,Frisco,2013,2746,2746,0,2.08,3136,1320,1816,57.91,0.88,11728690
1760,117,28690,Frisco,2014,2795,2795,0,2.08,3159,1341,1818,57.54,0.88,11728690
1761,117,28690,Frisco,2015,2873,2873,0,2.09,3186,1376,1810,56.82,0.9,11728690
1762,117,28690,Frisco,2016,2934,2934,0,2.09,3212,1402,1810,56.35,0.91,11728690
1763,117,28690,Frisco,2017,2967,2967,0,2.1,3250,1415,1835,56.45,0.91,11728690
1764,117,28690,Frisco,2018,2922,2922,0,2.1,3246,1392,1854,57.13,0.9,11728690
1765,117,28690,Frisco,2019,2912,2912,0,2.1,3297,1385,1912,57.99,0.88,11728690
1766,117,28690,Frisco,2020,2899,2891,8,2.09,3354,1382,1972,58.8,0.86,11728690
1767,117,28690,Frisco,2021,2857,2849,8,2.06,3361,1385,1976,58.79,0.85,11728690
1768,117,28690,Frisco,2022,2783,2775,8,2,3369,1388,1981,58.8,0.82,11728690
1769,117,28690,Frisco,2023,2734,2726,8,1.96,3376,1391,1985,58.8,0.81,11728690
1770,117,28690,Frisco,2024,2791,2783,8,1.99,3387,1396,1991,58.78,0.82,11728690
1771,77,28745,Fruita,2010,12680,12472,208,2.64,5125,4732,393,7.67,2.43,7728745
1772,77,28745,Fruita,2011,12835,12632,204,2.63,5185,4810,375,7.24,2.44,7728745
1773,77,28745,Fruita,2012,12890,12691,199,2.62,5221,4850,371,7.11,2.43,7728745
1774,77,28745,Fruita,2013,12925,12729,196,2.61,5268,4882,386,7.33,2.42,7728745
1775,77,28745,Fruita,2014,13028,12837,191,2.6,5322,4941,381,7.15,2.41,7728745
1776,77,28745,Fruita,2015,13105,12917,188,2.59,5362,4990,372,6.94,2.41,7728745
1777,77,28745,Fruita,2016,13231,13047,184,2.58,5383,5058,325,6.03,2.42,7728745
